pub_date,sectionId,sectionName,webTitle,text
2020-12-01T20:59:40Z,politics,Politics,Nervy EU states wary of Brexit concessions by Michel Barnier,"Michel Barnier will be told on Wednesday that the EU capitals want full sight of any deal with the UK before it is agreed, amid concerns the bloc’s chief Brexit negotiator may concede too much ground in the final days of negotiation. The member states have called on Barnier, who is in London, to address their representatives in Brussels in an early morning video conference to provide a full account of the latest developments. A senior EU diplomat said they had confidence in Barnier as a negotiator but added there was some nervousness following his briefing on Friday where he had told the ambassadors of his “flexibility” over aspects of customs and border controls. Barnier counselled that the British negotiators led by David Frost were yet to reciprocate by agreeing a robust system of dispute settlement, which he admitted could give “rise to concerns about cherrypicking”. A senior EU diplomat said: “[Barnier] will be asked to relay the message to the commission the member states would like to have prior scrutiny of a possible agreement before closing it. Being in the dark makes people nervous.” The negotiations remain stuck on the level of access that will be granted to European fishing fleets in UK waters and the means by which either side will be able to hit back if the other seeks to gain a competitive advantage by diverging on environmental, labour or social standards. On Tuesday, the French president, Emmanuel Macron, and Belgium’s prime minister, Alexander De Croo, spoke at a joint press conference of their determination to ensure EU interests were not damaged in the last moments of the negotiation. Macron said: “We are particularly vigilant on the level playing field, today and in the future, and the question of fishing. The preservation of the activities of our fishermen in British waters is an essential condition, the fair rules of the market in the future equally so. On the subject of Brexit our position has been constant – a deal must allow for a fair future relationship and France won’t accept a deal that doesn’t respect our interests in the future.” De Croo used a football analogy to emphasise his concern about the UK scoring a “decisive goal … in the last minute”. Some diplomats have said they are concerned that the European commission president, Ursula von der Leyen, may be willing to offer too many concessions in order to enhance her own legacy by sealing a last-minute deal. Von der Leyen said during comments in a debate with regional and national parliamentarians that she was determined to secure a system that goes beyond a conventional free trade “non-regression” clause on environmental or social standards. “At the moment, we’re discussing how we replicate control of the level playing field,” she said, “so that we can be clear there is no regression on what we have achieved and there is fairness over time, so access can be without quota or tariffs and all companies play by the same rules in the single market.” The EU wants to ensure regulatory alignment through a dispute mechanism that would allow Brussels to hit trade with unilateral tariffs where the UK has diverged from the single market rulebook. “We want an agreement, but not at any price. We are well prepared for both scenarios so we will see in the next days how things turn out,” Von der Leyen said. Michael Gove, the Cabinet Office minister in charge of no deal preparations, said the demand revealed that the EU was not prepared to fully accept that UK was leaving. “The EU still want us to be tied to their way of doing things,” he said. “The EU are at the moment reserving the right, if there is any sort of dispute, not quite to rip everything up but to impose some really penal and tough restrictions on us, and we don’t think that’s fair.”"
2020-12-01T20:51:16Z,politics,Politics,UK coronavirus : Johnson suffers biggest Commons revolt since election as MPs back new Covid tiers by 291 to 78 - as it happened,"MPs approved the UK governmentâ€™s plan for a tougher tiered system for England to begin on Wednesday by 291 votes to 78. It means the new tier restrictions will replace the second national lockdown at midnight. However, the figures represent the governmentâ€™s biggest defeat since it won last yearâ€™s general election, thanks to a sizeable Tory rebellion against the new measures. A total of 55 Tory MPs voted against the government and 16 did note vote (some of these will have been abstentions, others will have been absences for other reasons). Senior Tories, MPs who would usually back Johnson on Brexit, as well as some from the 2019 intake, were among the rebels. For the most part, the Labour party abstained from the vote, though 15 of its MPs voted against the government. The division list is here. The UKâ€™s total Covid-19 death toll has passed 75,000, according to a tally of all fatalities that mention the disease on death certificates. Our story here."
2020-12-01T20:46:07Z,politics,Politics,How did your MP vote on the new coronavirus tiers?,
2020-12-01T20:28:04Z,politics,Politics,Major Sulk enters his darkest hour as rank and file desert him | John Crace,"Out of desperation more than anything else, Boris Johnson has taken to calling Keir Starmer “Captain Hindsight”. Even when the Labour leader is making predictions about what will happen next. But in the Commons debate on the new coronavirus tiers, the prime minister revealed a new persona for himself: Major Sulk. You could tell Johnson wasn’t a happy bunny from the off, because he arrived looking a total mess. More often than not, Boris’s appearance is less art than artifice. He hopes that appearing shambolic will make people think he’s not too bothered. That he’s the Mister Good Time Guy on whom you can rely for a joke. Except no one is laughing any more. Least of all Boris. His bedraggled, slumped demeanour was not a sign that he wasn’t bothered. Rather it was the opposite. He couldn’t bear for his public to see just how much he did care. Not for the country, obviously. But for himself. Up till now, the Great Narcissistic Sulk has never really given a toss about his rank-and-file backbenchers. He didn’t even know the names of three-quarters of them. But this was the day he came to realise the one-way love affair was over and the magic had worn off for a significant number of the Conservative parliamentary party. MPs willing to give him the benefit of the doubt because he had managed to win an 80-seat majority now realised they had bought a dud. A prime minister who at a time of crisis could be relied on to let you down. Johnson’s opening speech was a lazy, badly argued ramble through the familiar arguments he had been making over the past week. He began by listing the positives of the new regime – hairdressers, gyms and round-the-clock shopping – insisting that the evidence for reopening them had been taken with granular thoroughness. Despite the fact that his economic impact assessments, released at the last minute the previous day, bore a closer resemblance to something knocked up on the back of cigarette packet. He then went on to say that no one should take Christmas for granted. Only that was precisely what he was doing by granting a five-day Christmas amnesty that could turn into a New Year killing zone. He also promised an extra £1,000 to every pub that didn’t serve scotch eggs as a sop to the Tory malcontents. Or beer money, as Keir Starmer scathingly described it. The longer Boris spoke the emptier his words became. By the end he was running on fumes. In reply, the Labour leader merely voiced what was on everyone’s mind. We’d all been here before on several occasions with Johnson, but every time he had let the country down. He had been too late to lock down initially; he had ignored Sage’s advice for a circuit breaker in September; he had introduced a tiering system that was soon proved to be hopelessly inadequate; Typhoid Dido’s track and trace had been a joke. He had promised the pandemic would be over by the summer. And then by Christmas. Now we were clinging on for dear life waiting for the vaccines to save us. So why should anyone believe a word the prime minister said when it looked as though the new tiers were guided by what Boris could smuggle past enough of his backbenchers rather than by the science. A third national lockdown in January was all but an inevitability. And in the meantime, where was the financial help for the hospitality sector and the self-employed? As so often, Johnson had over-promised and under-delivered. Even so, something had to be better than nothing. So Labour would be abstaining to make sure everyone’s main focus was on the number of Tory rebels. Yet again then, Starmer would be giving Johnson the benefit of the doubt and putting the government on notice. It’s been on notice for a while now. There would come a time when Keir would have to say enough was enough and vote against the government on its handling of the coronavirus. But now was not the right time. The rest of the debate was dominated by unhappy Tories, either promising to rebel or to vote reluctantly for the government. Bernard Jenkin, after listing all the many faults in the new tiering system, sadly concluded that he would vote for Boris. Out of pity as much as anything else. Others were less forgiving, demanding more localised banding of tiers and proof that the hospitality industry was the root of all Covid evils. Steve Baker even went so far as to demand expert evidence. This from the MP who happily ignored both experts and evidence during numerous Brexit debates. Better a sinner who repenteth, I suppose. It was Chris Grayling who delivered the real coup de grace by saying that he was “very concerned”. When you’ve lost the trust of Failing Grayling, who has cost the taxpayer more than £3bn in a ministerial career of unrivalled uselessness, then you’ve lost the soul of the Tory party. With Labour abstaining, the vote itself was a formality, the motion passing with a majority of 213. But with 56 Tories voting against him and more abstaining, this was Boris’s darkest hour. One from which he may never recover. Many of us saw through Johnson long ago. An opportunist chancer only interested in self-glorification. Now it looks as if the mist has lifted from the eyes of many of his own benches. Enough for him never to take a vote again for granted. What goes around, comes around. • Join John Crace and Guardian columnist Marina Hyde as they look back at a political year like no other. Thursday 10 December, 7pm GMT, 8pm CET, 2pm EST Book tickets here"
2020-12-01T17:48:55Z,politics,Politics,"NHS staff could lose 75% of Sturgeon Covid bonus, say experts","Tax experts have warned that Scotland’s poorest health and care workers could lose up to 75% of the £500 bonus pledged by Nicola Sturgeon because it will not be tax-free. The Chartered Institute of Taxation (CIOT) said the lowest-paid workers who receive universal credit would be penalised the most because the extra income would be deducted from their welfare payments, while a leading economics thinktank criticised it as bad policy. The first minister announced during her keynote speech at the Scottish National party’s annual conference on Monday that 391,000 NHS and social care workers would get up to £500 as a one-off Covid bonus, at a cost of £180m. Sturgeon appealed to Boris Johnson to use the UK government’s powers to make that tax-free, implying it was the morally right thing for the prime minister to do, but that request was rejected by the Treasury. It said that as the Scottish government set and received Scottish income taxes, it could increase the bonus to make sure recipients got the full £500 in their pockets and recoup that tax from their pay packets.
The CIOT’s Low Incomes Tax Reform Group said on Tuesday that NHS and care workers on universal credit who earned the Scottish median salary of £25,200 could only get £123.95 after taxes and national insurance, because the welfare system deducts 63p from every extra pound of earnings. Joanne Walker, a CIOT official, said Sturgeon was right to argue that making the payment tax-free would prevent that happening, but said Wales had been through a similar situation before with the Treasury. The Welsh government was the first to pay public employees a £500 Covid bonus by giving it to 65,000 social care workers in May. It also asked the Treasury to make it tax-free, but the Treasury said since Wales set and received its income taxes, it should increase the bonus to a level high enough to cover the tax take. Welsh government officials confirmed on Tuesday they also knew about the impact on workers on universal credit: Welsh trade unions warned in June those employees would lose up to £375. Scottish government sources said they knew about the issues affecting the Welsh payments before Sturgeon’s speech, but insisted that should not have deflected the first minister from making her offer. One official said it raised fresh questions about how fair the UK government’s tax and welfare systems are, and made the case for those systems to be under full Scottish control. The CIOT’s warning came after the Fraser of Allander Institute (FAI), a leading economics thinktank based at the University of Strathclyde and run by Alex Salmond’s former head of policy, Professor Graeme Roy, criticised Sturgeon for insisting the bonus should be tax-free. In a blog cowritten by Roy, the FAI said Sturgeon’s offer to reward health workers was understandable. It said that even if the Scottish government recouped the income tax, the Treasury would still earn £60 per £500 in national insurance payments, which were not collected in Scotland. However, the FAI said it would be bad policy to make bonuses tax-free, arguing it was not a progressive way of distributing money, and undermined the social contract of the tax system that meant everyone contributed fairly. “Exempting bonuses from tax appears at odds with the context of the existing progressive tax system,” the blog said. “[It] would gift higher rate taxpayers a significantly larger tax break than basic rate taxpayers. It is really not clear what the rationale for this would be. “[If] policymakers want those employees to benefit by £500 after tax, the solution is to pay a higher gross bonus. There is little reason for these rewards to be exempt from the existing social contract, or for them to require administrative and legislative hurdles to implement.”"
2020-12-01T17:22:43Z,politics,Politics,How the Tory lockdown rebels are organising to thwart restrictions,"Boris Johnson may have breathed a sigh of relief when he survived last month’s Commons vote to approve lockdown 2.0 with 34 Tory rebels lining up against him – but there was a sense it represented the calm before the storm. Speaking a day after the showdown on 4 November, former Tory minister Steve Baker – a ringleader of lockdown sceptics on the backbenches, who said he had consciously taken his foot off the pedal at the time – made his feelings clear.
“I will organise against further lockdown after this. This was the one time that I not merely stepped back but positively helped the government to make their case because it’s very serious. But next time round I will give all of my strength and courage to organising the maximum vote against further lockdown,” he told the Guardian. Baker, it seems, has been true to his word. The following week, he was announced as deputy chairman of the new anti-lockdown Covid Recovery Group (CRG), with the former Tory chief whip, Mark Harper, in charge. And behind the scenes the rebellious group has been organising and professionalising. Swelling from 50 to 70 Tory MPs, it has enlisted former Tory parliamentary candidate Ed Barker to run its press relations operation. Efforts on social media also appear to also be tightly coordinated, with members using the #Road2Recovery hashtag on Twitter when issuing supportive messages. The CRG has been described as an echo of the European Research Group (ERG), which, with Baker as its chair, helped shape Brexit policy from the backbenches during Theresa May’s turbulent time in No 10. Familiar faces made up the CRG’s steering group, including Sir Graham Brady, chair of the influential 1922 Committee of backbenchers. But the group has attracted the support of a wider ideological pool of Tories, beyond the ERG’s Eurosceptic makeup. Harriett Baldwin, who supported remain during the EU referendum, was named on the steering group. Kent Conservative MP Tom Tugendhat, chair of the Commons foreign affairs select committee, who backed remain, is also a supporter. Key among the group’s “three guiding principles” was a call for the government to undertake and publish a full cost-benefit analysis of coronavirus restrictions. It also urged No 10 to “end the monopoly on advice of government scientists” and improve existing measures to tackle the virus, such as the performance of test and trace. They set out a raft of concerns in a letter to the prime minister on 21 November. As the clamour grew, Johnson held a Zoom meeting with Harper and Baker last Tuesday to listen to those concerns. In a last-ditch effort to appease the group’s membership, Johnson wrote to them this weekend setting out a series of concessions, including committing to publication of further analysis of the health, economic and social impacts of Covid restrictions. But when it came on Monday it fell far short of expectations. The 48-page report highlighted the government’s view that letting the NHS be overwhelmed would be “intolerable for our society” but concluded it was not possible to know whether the economic impact of the new strengthened tiers system would be greater than doing nothing. Harper, frustrated by the rushed publication of the document just 24 hours before Tuesday’s vote on restrictions, was unrelenting in his criticism. “Even with so little time, the government’s analysis seems to be collapsing under the glare of scrutiny,” he declared on Monday, adding: “We are now seeing that, once again, the wheels are coming off the government’s arguments.” With the prime minister watching on, Brady told parliament on Tuesday that the government had to “demonstrate beyond question” that it was acting in a way that was both proportionate and absolutely necessary if it was to remove people’s fundamental liberties. It had, he concluded, failed to do so. While Tuesday’s vote is expected to pass despite the rebellion, the question for the prime minister is: what will the CRG do next?"
2020-12-01T16:04:44Z,politics,Politics,Keir Starmer urged to return donations from 'Islamophobic' property developer,"Keir Starmer has been urged to return donations to Labour made by a property developer whose tweets have been condemned by Muslim groups as Islamophobic. Muslim communal groups and a Labour NEC member challenged Starmer to take action over the “abhorrent and Islamophobic” posts by David Abrahams, a businessman and philanthropist. Abrahams is the latest Blair-era donor drawn back to Labour by Starmer. He confirmed last month that he had set up a direct debit to the Labour party, having ceased donations in 2016. However, Muslim groups, pointing to online comments by Abrahams, have raised the alarm over his renewed links to the Labour leadership. Abrahams’ tweets included suggestions that Muslims have “mixed loyalties”, that conservative Muslim culture is inherently violent, and that Muslim youth have a propensity for suicide. “Don’t think I know how to divide political Islam from moderates and fundamentalists,” Abrahams posted in 2013. “It is the very nature of the beast!” As recently as this January, he tweeted the claim that while Israel was a “brand new hi-tech state with new inventions to benefit mankind” its “close neighbours chose terrorism and invented suicide bombers”. Mish Rahman, an NEC member, called on Labour to give Abrahams back his money. “These comments are deeply disturbing,” Rahman said. “Donating huge amounts of money to Labour should not mean someone can make racist remarks and get away with it. The party should immediately return Abrahams’ donations. “We now know that the majority of Muslim members do not trust the leadership to deal with Islamophobia effectively. Failing to act on these outrageous comments will deepen these concerns and provide further evidence that there is a hierarchy of racism within the party.” Responding to Abrahams’ tweets, a spokesperson for the Muslim Council of Britain (MCB), said: “Abrahams’ abhorrent and deeply Islamophobic views that he has felt emboldened to publish in the past is yet more evidence of how prevalent and seemingly acceptable Islamophobia in British society is. “Just last week, the Labour Muslim Network (LMN) published a report exposing a culture of Islamophobia and discrimination within parts of the Labour party which echo the unacceptable views Abrahams has voiced. “The Labour party, in its work to address other forms of racism from within its ranks, must also stand firm against Islamophobia and take decisive action against this kind of hate.” LMN’s report, published this month, said that one in three Muslim Labour members had experienced Islamophobia within the party. A poll of Muslim Labour members and supporters, cited in the report, found less than half had confidence in the leadership’s ability to tackle Islamophobia or to represent their interests. A spokesperson for LMN said: “Days after the Labour Muslim Network released a report detailing the scale of Islamophobia within the Labour party, it is extremely distressing and concerning to see such abhorrent and Islamophobic comments from an alleged Labour party donor. “Letting this go unchallenged will add insult to injury for Muslim communities who have time and again supported Labour.” A Labour party spokesperson said: “The Labour party takes all complaints of Islamophobia extremely seriously and they are fully investigated in line with our rules and procedures, and any appropriate disciplinary action is taken.” Abrahams did not respond to a request for comment. Abrahams has a long history with the Labour party, holding office as a councillor in the 80s and unsuccessfully running as Labour candidate for Richmond, North Yorkshire, in the 1992 general election. Previously associated with Tony Blair, Abrahams reportedly gave hundreds of thousands to Labour. He ceased his donations in 2016 after remarks made by Naz Shah, the Labour MP, and the former mayor of London, Ken Livingstone, which were condemned as antisemitic. “When Keir came in I knew I was supporting somebody who was decent,” Abrahams was quoted as saying by the Times, which first reported his donations, adding that he was “happy to donate more” if Labour committed to “the right policies”."
2020-12-01T15:06:04Z,politics,Politics,Number of people rejecting Queen's honours doubles in past decade,"The proportion of people turning down honours from the Queen is rising and has more than doubled over the past nine years, a Guardian analysis shows. From 2011 to this year, 443 people rejected a knighthood, MBE, OBE or other awards in recognition of their merit, service or bravery, according to Cabinet Office figures released under a freedom of information (FoI) request. While annual rejection figures fluctuate and remain small, experts said in recent years there has been growing awareness of the ills of the British empire and unease around governments using the 700-year-old system to reward political allies and donors. This year, 68 people rejected offers of awards on the Queen’s birthday and new year honours lists – 2.7% of the total of 2,504 – and the highest number between 2010 and 2020, the FoI request showed. In 2011, under the first full year of the new Conservative-led government, the proportion of rejections stood at 1.3%, or 25 of the 1,987 offered, down from 2.3% in 2010 under Labour, the last year for which data was obtained.
Prof Kehinde Andrew, from Birmingham City University, said there was increasing focus on the history of empire and racism, and the awards’ links to the country’s bloody imperial past. OBE stands for Officer of the Order of the British Empire, while CBE signifies Commander and MBE, Member. “This leads to more people rejecting honours and seeing them as problematic,” he said. “The bigger story is that thousands of people accept them. Aside from the problematic nature of empire, it doesn’t exist anymore, so why are we handing out orders of the British empire?” The former Liberal Democrat MP Norman Baker, the author of And What Do You Do? What the Royal Family Don’t Want You to Know, claimed the honours system had been “corrupted” through its use by political parties “to hand out political favours often in return for political donations”. “That has devalued the system so people feel it’s less worthy than it used to be,” he said. “The system is becoming less respected as a consequence of its misuse by politicians.” Following a leaked list of alleged “refuseniks” to the Sunday Times in 2003, it emerged that almost 300 people, including the authors Roald Dahl and Aldous Huxley and the chef Nigella Lawson, had declined an honour from 1951 to 1999 – though the Cabinet Office would not admit whether that was the total figure. The author JG Ballard, another so-called refusenik, said in 2003: “Thousands of medals are given out in the name of a non-existent empire. It makes us look a laughing stock and encourages deference to the crown.” The honours nomination and selection process is opaque. Nominees are asked by Downing Street if they will accept in advance of the announcement and are usually able to privately reject the offer. There has been repeated speculation that the system could be overhauled to eliminate the word “empire” from awards such as the OBE. A Cabinet Office spokesperson said: “As the figures show, refusal rates for honours remain extremely low. There has been considerable reform to the honours system in the last 25 years to ensure it is inclusive. There are no plans to change the names of any of the orders.” Honours ‘refuseniks’ Gina Martin, a campaigner against upskirting, revealed last week that she rejected an OBE this year due to the enduring “violence and oppression” of the British empire. She wrote on Twitter: “It would be deeply hypocritical of me to accept this honour while continuing to be vocal in my commitment to anti-racism and understanding the deep and unsettling race issues the British empire has built into the foundation of our country and many others.”
Howard Gayle, Liverpool Football Club’s first black player, who has since campaigned with Show Racism the Red Card, said no to an MBE in 2016 because accepting it risked his ancestors “turning in their graves after how empire and colonialism had enslaved them”. “This is a decision that I have had to make and there will be others who may feel different and would enjoy the attraction of being a Member of the British Empire and those three letters after their name, but I feel that it would be a betrayal to all of the Africans who have lost their lives, or who have suffered as a result of empire,” he said.
The former Watchdog presenter Lynn Faulds Wood rejected the offer of an MBE, saying the honours system needs to be dragged “into the 21st century”. She told the BBC: “I’ve changed laws and I’ve helped saved a lot of people’s lives, so maybe I’m deserving of an honour, but I just wouldn’t accept it while we still have party donors donating huge amounts of money and getting an honour.” The Hillsborough campaigner and academic Prof Phil Scraton rebuffed an OBE, saying successive governments had refused to take seriously the issues raised about the disaster and subsequent cover-up. He added: “I think that many of the people who are involved in offering such honours have been part of that process and I feel very strongly that I could not accept an honour now that these issues have been resolved in the way in which they have.”
Danny Boyle, the director and man behind the London 2012 Olympics opening ceremony, said he turned down a subsequent honour because he did not want to be seen as considered above the thousands of others involved in staging and planning the event. “I’m very proud to be an equal citizen, and I think that’s what the opening ceremony was actually about,” he said. The poet Benjamin Zephaniah rejected an OBE in 2003, dismissing it as a legacy of colonialism and calling for clarity over the shocking circumstances over the death in custody of his cousin, Michael Powell. “You have lied to us, and you continue to lie to us, and you have poured the working-class dream of a fair, compassionate, caring society down the dirty drain of empire,” he wrote, addressing the former prime minister Tony Blair. To the Queen, he wrote: “Stop going on about the empire. Let’s do something else.”
• This article was amended on 2 December 2020. An earlier version mistakenly gave Prof Kehinde Andrew’s institution as Birmingham University, and said that Phil Scraton was offered an MBE."
2020-12-01T14:55:09Z,politics,Politics,Johnson publishes plans to regain power from courts and MPs,"Boris Johnson will scrap the need for parliamentary approval to call elections, and ban the courts from questioning the dissolution of parliament under legislation that hands powers back to the prime minister. Johnson published legislation on Tuesday to scrap the Fixed-term Parliaments Act passed by the Conservatives as part of a deal with the Liberal Democrats in 2010 to ensure a stable coalition government. It means parliaments should serve a fixed five-year term but it has been overruled twice by the 2017 and 2019 elections. The most controversial change is an attempt to bar the courts from ruling on the powers of the government to dissolve parliament. The move will be seen as a direct retaliation against the supreme court, which humiliated Johnson last year after it ruled that his prorogation of parliament at a key point in the Brexit talks was unlawful. The Cabinet Office confirmed the legislation would “reaffirm the longstanding position that the prerogative powers are not reviewable by courts, providing legal clarity”. Parliament’s fixed term can only be overruled by a two-thirds majority in favour of an early election, which caused chaos during the hung parliament in autumn 2019 because MPs refused to back Johnson’s demand for an election. Eventually, however, both Labour and the Lib Dems bowed to pressure. Johnson vowed during the 2019 general election campaign to scrap the act, and the return of the power to call elections to the prime minister’s control will give him the opportunity to determine the timing of the 2024 election. Many have assumed the poll will be in May but it could be as late as December and the returned power allows Johnson the advantage of being able to time a poll to maximise his chances of winning a second term. The decision is ultimately the Queen’s, who acts on advice from the prime minister. The Cabinet Office minister Chloe Smith said the decision to scrap the act was a return to the tried-and-tested system. “The Fixed-term Parliaments Act caused constitutional chaos last year which, when combined with total gridlock in parliament, meant the previous government couldn’t deliver what it was asked to do,” she said. “Ultimately, at critical moments for our country, we trust the public to decide. So we are going back to the system that lets elections happen when they are needed. We want to return to constitutional arrangements that give people more confidence in what to expect, and more security.” The legislation will be accompanied by a draft set of principles that will underpin the legal framework for dissolving parliament and inform what would happen in the event that a prime minister lost a vote of confidence. Johnson’s predecessor, Theresa May, was subject to such a vote in January 2019 but won. Dr Jessica Garland, director of policy and research at the Electoral Reform Society said the government should be making efforts to decentralise power, rather than reclaim it. “The UK already has one of the most centralised political systems amongst modern democracies so any plans to give our already dominant executive more powers should be carefully scrutinised and treated with caution,” she said. “Any reforms to our politics should be made with the view of moving powers away from the centre, which already has significant control over the Commons and the Lords, which the Prime Minister can pack with appointees at will. “The government should instead be looking at shifting power to voters and other representatives, moving politics closer to people, instead of further entrenching power in the executive.”"
2020-12-01T14:37:13Z,politics,Politics,UK likely to axe finance bill clauses if Brexit trade deal made,"The UK is to table its long awaited finance bill next week but anticipated controversial clauses to override the Brexit withdrawal agreement are expected to be axed if a trade deal is struck beforehand. The EU has warned that trade talks will be pulled immediately if the government goes ahead with a second batch of legislation granting itself unilateral powers to renege on part of the withdrawal agreement signed in January. “If it violates the withdrawal agreement, it’s curtains, no deal,” said a senior Brussels source. However government sources have said the content of the bill depends on progress in the trade talks, now at a make-or-break phase. If a deal is struck this week the clauses are “pretty unlikely if we are in a world of a trade deal”, they said. The bill has been on the cards since September and was expected to include several clauses mirroring the controversial measures in the internal market bill – denounced by three former prime ministers and last month comprehensively rejected by the House of Lords, which was horrified by the government’s admission it was prepared to break international law. If the government goes ahead, the finance bill with its contentious clauses intact would be seen by the EU as an incendiary act if the trade and security negotiations were ongoing – but there is no expectation in Brussels of such an outcome. Sources in the UK said the next three to five days were critical, with hopes that even if a deal does not emerge before Friday it will do so over the weekend. The proposed finance bill would have given a minister the unilateral power to decide which goods being exported from Britain to Northern Ireland would be deemed “at risk” of entering the Republic of Ireland. Such “at risk” goods would attract tariffs – although the tax would be redeemable if it could be proved that the item stayed in Northern Ireland. The issue is being discussed by the joint EU-UK committee implementing the withdrawal agreement. But a trade deal delivering “zero tariffs and zero quotas” on goods being traded between the UK and the EU would completely resolve the problem, leaving the government without any requirement for the relevant clauses in the finance bill. A separate strand of talks being run by the UK-EU joint committee chaired by Michael Gove and Maroš Šefčovič is said to be making good progress on the issue, and that of the free movement of food between Great Britain to Northern Ireland. The UK government had argued that both the Brexit clauses in the finance bill and the internal market bill were a safety net needed to guarantee unfettered trade between Northern Ireland and Great Britain in the event that trade talks collapsed. In an interview with the Irish Times the Irish taoiseach, Micheál Martin, said: “We are now really in the endgame if a deal is to be arrived at this week.”"
